year,location,surveyed,survey_week
2020,g95eastsidechannelbottom,TRUE,9
2020,g95eastsidechanneltop,TRUE,8
2020,g95eastsidechanneltop,TRUE,9
2020,g95main,TRUE,8
2020,g95main,TRUE,9
2020,g95westsidechannel,TRUE,8
2020,g95westsidechannel,TRUE,9
2020,goose,TRUE,8
2020,goose,TRUE,9
2020,keister,TRUE,8
2020,keister,TRUE,9
2020,lowerbig,TRUE,8
2020,lowerbig,TRUE,9
2020,lowerhour,TRUE,8
2020,lowerhour,TRUE,9
2020,lowermcfarland,TRUE,8
2020,lowermcfarland,TRUE,9
2020,lowervanceeast,TRUE,8
2020,lowervanceeast,TRUE,9
2020,palm,TRUE,8
2020,palm,TRUE,9
2020,upperhour,TRUE,8
2020,upperhour,TRUE,9
2020,uppermcfarland,TRUE,8
2020,uppermcfarland,TRUE,9
2020,vanceeast,TRUE,8
2020,vanceeast,TRUE,9
2020,vancewest,TRUE,8
2020,vancewest,TRUE,9
2020,aleck,TRUE,3
2020,aleck,TRUE,4
2020,aleck,TRUE,5
2020,aleck,TRUE,7
2020,aleck,TRUE,9
2020,eye,TRUE,4
2020,eye,TRUE,7
2020,eyesidechannel,TRUE,3
2020,eyesidechannel,TRUE,4
2020,eyesidechannel,TRUE,5
2020,eyesidechannel,TRUE,7
2020,eyesidechannel,TRUE,9
2020,gateway,TRUE,3
2020,gateway,TRUE,4
2020,gateway,TRUE,5
2020,gateway,TRUE,7
2020,gateway,TRUE,9
2020,greatwestern,TRUE,4
2020,greatwestern,TRUE,7
2020,lowerrobinson,TRUE,3
2020,lowerrobinson,TRUE,5
2020,lowerrobinson,TRUE,7
2020,lowerrobinson,TRUE,9
2020,mathews,TRUE,3
2020,mathews,TRUE,4
2020,mathews,TRUE,5
2020,mathews,TRUE,7
2020,mathews,TRUE,9
2020,steep,TRUE,3
2020,steep,TRUE,4
2020,steep,TRUE,5
2020,steep,TRUE,7
2020,steep,TRUE,9
2020,steepsidechannel,TRUE,3
2020,steepsidechannel,TRUE,4
2020,steepsidechannel,TRUE,5
2020,steepsidechannel,TRUE,7
2020,steepsidechannel,TRUE,9
2020,trailerpark,TRUE,3
2020,trailerpark,TRUE,4
2020,trailerpark,TRUE,5
2020,trailerpark,TRUE,7
2020,uppermathews,TRUE,4
2020,uppermathews,TRUE,7
2020,upperrobinson,TRUE,3
2020,upperrobinson,TRUE,5
2020,upperrobinson,TRUE,7
2020,upperrobinson,TRUE,9
2020,weir,TRUE,3
2020,weir,TRUE,4
2020,weir,TRUE,5
2020,weir,TRUE,7
2020,weir,TRUE,9
2021,bedrock,TRUE,1
2021,bedrock,TRUE,2
2021,bedrock,TRUE,3
2021,bedrock,TRUE,4
2021,bedrock,TRUE,5
2021,bedrock,TRUE,6
2021,belowlowerauditorium,TRUE,1
2021,belowlowerauditorium,TRUE,2
2021,belowlowerauditorium,TRUE,3
2021,belowlowerauditorium,TRUE,4
2021,belowlowerauditorium,TRUE,5
2021,belowlowerauditorium,TRUE,6
2021,cottonwood,TRUE,1
2021,cottonwood,TRUE,2
2021,cottonwood,TRUE,3
2021,cottonwood,TRUE,4
2021,cottonwood,TRUE,5
2021,cottonwood,TRUE,6
2021,hatchery,TRUE,1
2021,hatchery,TRUE,2
2021,hatchery,TRUE,3
2021,hatchery,TRUE,4
2021,hatchery,TRUE,5
2021,hatchery,TRUE,6
2021,hatcherypipe,TRUE,1
2021,hatcherypipe,TRUE,2
2021,hatcherypipe,TRUE,3
2021,hatcherypipe,TRUE,4
2021,hatcherypipe,TRUE,5
2021,hatcherypipe,TRUE,6
2021,hatcherysidechannel,TRUE,1
2021,hatcherysidechannel,TRUE,2
2021,hatcherysidechannel,TRUE,3
2021,hatcherysidechannel,TRUE,4
2021,hatcherysidechannel,TRUE,5
2021,hatcherysidechannel,TRUE,6
2021,lowerauditorium,TRUE,1
2021,lowerauditorium,TRUE,2
2021,lowerauditorium,TRUE,3
2021,lowerauditorium,TRUE,4
2021,lowerauditorium,TRUE,5
2021,lowerauditorium,TRUE,6
2021,lowertablemountain,TRUE,1
2021,lowertablemountain,TRUE,2
2021,lowertablemountain,TRUE,3
2021,lowertablemountain,TRUE,4
2021,lowertablemountain,TRUE,5
2021,lowertablemountain,TRUE,6
2021,middleauditorium,TRUE,1
2021,middleauditorium,TRUE,2
2021,middleauditorium,TRUE,3
2021,middleauditorium,TRUE,4
2021,middleauditorium,TRUE,5
2021,middleauditorium,TRUE,6
2021,moessidechannel,TRUE,1
2021,moessidechannel,TRUE,2
2021,moessidechannel,TRUE,3
2021,moessidechannel,TRUE,4
2021,moessidechannel,TRUE,5
2021,moessidechannel,TRUE,6
2021,tablemountain,TRUE,1
2021,tablemountain,TRUE,2
2021,tablemountain,TRUE,3
2021,tablemountain,TRUE,4
2021,tablemountain,TRUE,5
2021,tablemountain,TRUE,6
2021,topofauditorium,TRUE,1
2021,topofauditorium,TRUE,2
2021,topofauditorium,TRUE,3
2021,topofauditorium,TRUE,4
2021,topofauditorium,TRUE,5
2021,topofauditorium,TRUE,6
2021,topofhatchery,FALSE,NA
2021,upperauditorium,TRUE,1
2021,upperauditorium,TRUE,2
2021,upperauditorium,TRUE,3
2021,upperauditorium,TRUE,4
2021,upperauditorium,TRUE,5
2021,upperauditorium,TRUE,6
2021,uppercottonwood,TRUE,1
2021,uppercottonwood,TRUE,2
2021,uppercottonwood,TRUE,3
2021,uppercottonwood,TRUE,4
2021,uppercottonwood,TRUE,5
2021,uppercottonwood,TRUE,6
2021,upperhatchery,TRUE,1
2021,upperhatchery,TRUE,2
2021,upperhatchery,TRUE,3
2021,upperhatchery,TRUE,4
2021,upperhatchery,TRUE,5
2021,upperhatchery,TRUE,6
2021,belowbigholeeast,FALSE,NA
2021,bigbar,TRUE,7
2021,bigbar,TRUE,8
2021,bigholeeast,TRUE,7
2021,bigholeeast,TRUE,8
2021,bigholewest,TRUE,7
2021,bigholewest,TRUE,8
2021,developing,TRUE,7
2021,developing,TRUE,8
2021,g95eastsidechannelbottom,TRUE,7
2021,g95eastsidechannelbottom,TRUE,8
2021,g95eastsidechanneltop,TRUE,7
2021,g95eastsidechanneltop,TRUE,8
2021,g95main,TRUE,7
2021,g95main,TRUE,8
2021,g95westsidechannel,TRUE,7
2021,g95westsidechannel,TRUE,8
2021,goose,TRUE,7
2021,goose,TRUE,8
2021,keister,TRUE,7
2021,keister,TRUE,8
2021,lowerhour,TRUE,7
2021,lowerhour,TRUE,8
2021,lowermcfarland,TRUE,7
2021,lowermcfarland,TRUE,8
2021,lowervanceeast,TRUE,7
2021,lowervanceeast,TRUE,8
2021,palm,FALSE,NA
2021,upperhour,TRUE,7
2021,upperhour,TRUE,8
2021,uppermcfarland,TRUE,7
2021,uppermcfarland,TRUE,8
2021,vanceeast,TRUE,7
2021,vanceeast,TRUE,8
2021,vancewest,TRUE,7
2021,vancewest,TRUE,8
2021,aleck,TRUE,3
2021,eye,TRUE,4
2021,eyesidechannel,TRUE,4
2021,gateway,TRUE,4
2021,greatwestern,FALSE,NA
2021,lowerrobinson,TRUE,3
2021,mathews,TRUE,4
2021,steep,TRUE,4
2021,steepsidechannel,TRUE,4
2021,trailerpark,TRUE,3
2021,uppermathews,TRUE,3
2021,upperrobinson,TRUE,3
2021,weir,TRUE,4
2022,bedrock,TRUE,1
2022,bedrock,TRUE,2
2022,bedrock,TRUE,3
2022,bedrock,TRUE,4
2022,bedrock,TRUE,5
2022,bedrock,TRUE,6
2022,bedrock,TRUE,7
2022,bedrock,TRUE,8
2022,bedrock,TRUE,9
2022,bedrock,TRUE,10
2022,bedrock,TRUE,11
2022,bedrock,TRUE,12
2022,belowlowerauditorium,TRUE,1
2022,belowlowerauditorium,TRUE,2
2022,belowlowerauditorium,TRUE,3
2022,belowlowerauditorium,TRUE,4
2022,belowlowerauditorium,TRUE,5
2022,belowlowerauditorium,TRUE,6
2022,belowlowerauditorium,TRUE,7
2022,belowlowerauditorium,TRUE,8
2022,belowlowerauditorium,TRUE,9
2022,belowlowerauditorium,TRUE,10
2022,belowlowerauditorium,TRUE,11
2022,belowlowerauditorium,TRUE,12
2022,cottonwood,TRUE,1
2022,cottonwood,TRUE,2
2022,cottonwood,TRUE,3
2022,cottonwood,TRUE,4
2022,cottonwood,TRUE,5
2022,cottonwood,TRUE,6
2022,cottonwood,TRUE,7
2022,cottonwood,TRUE,8
2022,cottonwood,TRUE,9
2022,cottonwood,TRUE,10
2022,cottonwood,TRUE,11
2022,cottonwood,TRUE,12
2022,hatchery,TRUE,1
2022,hatchery,TRUE,2
2022,hatchery,TRUE,3
2022,hatchery,TRUE,4
2022,hatchery,TRUE,5
2022,hatchery,TRUE,6
2022,hatchery,TRUE,7
2022,hatchery,TRUE,8
2022,hatchery,TRUE,9
2022,hatchery,TRUE,10
2022,hatchery,TRUE,11
2022,hatchery,TRUE,12
2022,hatcherypipe,TRUE,1
2022,hatcherypipe,TRUE,2
2022,hatcherypipe,TRUE,3
2022,hatcherypipe,TRUE,4
2022,hatcherypipe,TRUE,5
2022,hatcherypipe,TRUE,6
2022,hatcherypipe,TRUE,7
2022,hatcherypipe,TRUE,8
2022,hatcherypipe,TRUE,9
2022,hatcherypipe,TRUE,10
2022,hatcherypipe,TRUE,11
2022,hatcherypipe,TRUE,12
2022,hatcherysidechannel,FALSE,NA
2022,lowerauditorium,TRUE,1
2022,lowerauditorium,TRUE,2
2022,lowerauditorium,TRUE,3
2022,lowerauditorium,TRUE,4
2022,lowerauditorium,TRUE,5
2022,lowerauditorium,TRUE,6
2022,lowerauditorium,TRUE,7
2022,lowerauditorium,TRUE,8
2022,lowerauditorium,TRUE,9
2022,lowerauditorium,TRUE,10
2022,lowerauditorium,TRUE,11
2022,lowerauditorium,TRUE,12
2022,lowertablemountain,TRUE,1
2022,lowertablemountain,TRUE,2
2022,lowertablemountain,TRUE,3
2022,lowertablemountain,TRUE,4
2022,lowertablemountain,TRUE,5
2022,lowertablemountain,TRUE,6
2022,lowertablemountain,TRUE,7
2022,lowertablemountain,TRUE,8
2022,lowertablemountain,TRUE,9
2022,lowertablemountain,TRUE,10
2022,lowertablemountain,TRUE,11
2022,lowertablemountain,TRUE,12
2022,middleauditorium,TRUE,1
2022,middleauditorium,TRUE,2
2022,middleauditorium,TRUE,3
2022,middleauditorium,TRUE,4
2022,middleauditorium,TRUE,5
2022,middleauditorium,TRUE,6
2022,middleauditorium,TRUE,7
2022,middleauditorium,TRUE,8
2022,middleauditorium,TRUE,9
2022,middleauditorium,TRUE,10
2022,middleauditorium,TRUE,11
2022,middleauditorium,TRUE,12
2022,moessidechannel,TRUE,1
2022,moessidechannel,TRUE,2
2022,moessidechannel,TRUE,3
2022,moessidechannel,TRUE,4
2022,moessidechannel,TRUE,5
2022,moessidechannel,TRUE,6
2022,moessidechannel,TRUE,7
2022,moessidechannel,TRUE,8
2022,moessidechannel,TRUE,9
2022,moessidechannel,TRUE,10
2022,moessidechannel,TRUE,11
2022,moessidechannel,TRUE,12
2022,tablemountain,TRUE,1
2022,tablemountain,TRUE,2
2022,tablemountain,TRUE,3
2022,tablemountain,TRUE,4
2022,tablemountain,TRUE,5
2022,tablemountain,TRUE,6
2022,tablemountain,TRUE,7
2022,tablemountain,TRUE,8
2022,tablemountain,TRUE,9
2022,tablemountain,TRUE,10
2022,tablemountain,TRUE,11
2022,tablemountain,TRUE,12
2022,topofauditorium,TRUE,1
2022,topofauditorium,TRUE,2
2022,topofauditorium,TRUE,3
2022,topofauditorium,TRUE,4
2022,topofauditorium,TRUE,5
2022,topofauditorium,TRUE,6
2022,topofauditorium,TRUE,7
2022,topofauditorium,TRUE,8
2022,topofauditorium,TRUE,9
2022,topofauditorium,TRUE,10
2022,topofauditorium,TRUE,11
2022,topofauditorium,TRUE,12
2022,topofhatchery,FALSE,NA
2022,upperauditorium,TRUE,1
2022,upperauditorium,TRUE,2
2022,upperauditorium,TRUE,3
2022,upperauditorium,TRUE,4
2022,upperauditorium,TRUE,5
2022,upperauditorium,TRUE,6
2022,upperauditorium,TRUE,7
2022,upperauditorium,TRUE,8
2022,upperauditorium,TRUE,9
2022,upperauditorium,TRUE,10
2022,upperauditorium,TRUE,11
2022,upperauditorium,TRUE,12
2022,uppercottonwood,TRUE,1
2022,uppercottonwood,TRUE,2
2022,uppercottonwood,TRUE,3
2022,uppercottonwood,TRUE,4
2022,uppercottonwood,TRUE,5
2022,uppercottonwood,TRUE,6
2022,uppercottonwood,TRUE,7
2022,uppercottonwood,TRUE,8
2022,uppercottonwood,TRUE,9
2022,uppercottonwood,TRUE,10
2022,uppercottonwood,TRUE,11
2022,uppercottonwood,TRUE,12
2022,upperhatchery,TRUE,1
2022,upperhatchery,TRUE,2
2022,upperhatchery,TRUE,3
2022,upperhatchery,TRUE,4
2022,upperhatchery,TRUE,5
2022,upperhatchery,TRUE,6
2022,upperhatchery,TRUE,7
2022,upperhatchery,TRUE,8
2022,upperhatchery,TRUE,9
2022,upperhatchery,TRUE,10
2022,upperhatchery,TRUE,11
2022,upperhatchery,TRUE,12
2022,belowbigholeeast,TRUE,7
2022,belowbigholeeast,TRUE,8
2022,belowbigholeeast,TRUE,10
2022,belowbigholeeast,TRUE,12
2022,bigbar,TRUE,7
2022,bigbar,TRUE,8
2022,bigbar,TRUE,10
2022,bigbar,TRUE,12
2022,bigholeeast,TRUE,7
2022,bigholeeast,TRUE,8
2022,bigholeeast,TRUE,10
2022,bigholeeast,TRUE,12
2022,bigholewest,TRUE,7
2022,bigholewest,TRUE,8
2022,bigholewest,TRUE,10
2022,bigholewest,TRUE,12
2022,developing,TRUE,7
2022,developing,TRUE,8
2022,developing,TRUE,10
2022,developing,TRUE,12
2022,g95eastsidechannelbottom,TRUE,7
2022,g95eastsidechannelbottom,TRUE,8
2022,g95eastsidechannelbottom,TRUE,10
2022,g95eastsidechannelbottom,TRUE,12
2022,g95eastsidechanneltop,TRUE,7
2022,g95eastsidechanneltop,TRUE,8
2022,g95eastsidechanneltop,TRUE,10
2022,g95eastsidechanneltop,TRUE,12
2022,g95main,TRUE,7
2022,g95main,TRUE,8
2022,g95main,TRUE,10
2022,g95main,TRUE,12
2022,g95westsidechannel,TRUE,7
2022,g95westsidechannel,TRUE,8
2022,g95westsidechannel,TRUE,10
2022,g95westsidechannel,TRUE,12
2022,goose,TRUE,7
2022,goose,TRUE,8
2022,goose,TRUE,10
2022,goose,TRUE,12
2022,keister,TRUE,7
2022,keister,TRUE,8
2022,keister,TRUE,10
2022,keister,TRUE,12
2022,lowerbig,TRUE,7
2022,lowerbig,TRUE,8
2022,lowerbig,TRUE,10
2022,lowerbig,TRUE,12
2022,lowerhour,TRUE,7
2022,lowerhour,TRUE,8
2022,lowerhour,TRUE,10
2022,lowerhour,TRUE,12
2022,lowermcfarland,TRUE,7
2022,lowermcfarland,TRUE,8
2022,lowermcfarland,TRUE,10
2022,lowermcfarland,TRUE,12
2022,lowervanceeast,TRUE,7
2022,lowervanceeast,TRUE,8
2022,lowervanceeast,TRUE,10
2022,lowervanceeast,TRUE,12
2022,palm,TRUE,7
2022,palm,TRUE,8
2022,palm,TRUE,10
2022,palm,TRUE,12
2022,upperhour,TRUE,7
2022,upperhour,TRUE,8
2022,upperhour,TRUE,10
2022,upperhour,TRUE,12
2022,uppermcfarland,TRUE,7
2022,uppermcfarland,TRUE,8
2022,uppermcfarland,TRUE,10
2022,uppermcfarland,TRUE,12
2022,vanceeast,TRUE,7
2022,vanceeast,TRUE,8
2022,vanceeast,TRUE,10
2022,vanceeast,TRUE,12
2022,vancewest,TRUE,7
2022,vancewest,TRUE,8
2022,vancewest,TRUE,10
2022,vancewest,TRUE,12
2022,aleck,TRUE,1
2022,aleck,TRUE,3
2022,aleck,TRUE,5
2022,aleck,TRUE,6
2022,aleck,TRUE,9
2022,aleck,TRUE,11
2022,eyesidechannel,TRUE,2
2022,eyesidechannel,TRUE,4
2022,eyesidechannel,TRUE,7
2022,eyesidechannel,TRUE,8
2022,eyesidechannel,TRUE,10
2022,eyesidechannel,TRUE,12
2022,gateway,TRUE,2
2022,gateway,TRUE,4
2022,gateway,TRUE,7
2022,gateway,TRUE,8
2022,gateway,TRUE,10
2022,gateway,TRUE,12
2022,greatwestern,TRUE,1
2022,greatwestern,TRUE,3
2022,greatwestern,TRUE,5
2022,greatwestern,TRUE,6
2022,greatwestern,TRUE,9
2022,greatwestern,TRUE,11
2022,lowerrobinson,TRUE,1
2022,lowerrobinson,TRUE,3
2022,lowerrobinson,TRUE,5
2022,lowerrobinson,TRUE,6
2022,lowerrobinson,TRUE,9
2022,lowerrobinson,TRUE,11
2022,mathews,TRUE,1
2022,mathews,TRUE,3
2022,mathews,TRUE,5
2022,mathews,TRUE,6
2022,mathews,TRUE,9
2022,mathews,TRUE,11
2022,steep,TRUE,2
2022,steep,TRUE,4
2022,steep,TRUE,7
2022,steep,TRUE,8
2022,steep,TRUE,10
2022,steep,TRUE,12
2022,steepsidechannel,TRUE,2
2022,steepsidechannel,TRUE,4
2022,steepsidechannel,TRUE,7
2022,steepsidechannel,TRUE,8
2022,steepsidechannel,TRUE,10
2022,steepsidechannel,TRUE,12
2022,trailerpark,TRUE,1
2022,trailerpark,TRUE,3
2022,trailerpark,TRUE,5
2022,trailerpark,TRUE,6
2022,trailerpark,TRUE,9
2022,trailerpark,TRUE,11
2022,uppermathews,TRUE,1
2022,uppermathews,TRUE,3
2022,uppermathews,TRUE,5
2022,uppermathews,TRUE,6
2022,uppermathews,TRUE,9
2022,uppermathews,TRUE,11
2022,upperrobinson,TRUE,1
2022,upperrobinson,TRUE,3
2022,upperrobinson,TRUE,5
2022,upperrobinson,TRUE,6
2022,upperrobinson,TRUE,9
2022,upperrobinson,TRUE,11
2022,weir,TRUE,2
2022,weir,TRUE,4
2022,weir,TRUE,7
2022,weir,TRUE,8
2022,weir,TRUE,10
2022,weir,TRUE,12
2023,bedrock,TRUE,1
2023,bedrock,TRUE,2
2023,bedrock,TRUE,3
2023,bedrock,TRUE,4
2023,bedrock,TRUE,5
2023,bedrock,TRUE,6
2023,bedrock,TRUE,7
2023,bedrock,TRUE,8
2023,bedrock,TRUE,9
2023,bedrock,TRUE,11
2023,belowlowerauditorium,TRUE,1
2023,belowlowerauditorium,TRUE,2
2023,belowlowerauditorium,TRUE,3
2023,belowlowerauditorium,TRUE,4
2023,belowlowerauditorium,TRUE,5
2023,belowlowerauditorium,TRUE,6
2023,belowlowerauditorium,TRUE,7
2023,belowlowerauditorium,TRUE,8
2023,belowlowerauditorium,TRUE,9
2023,belowlowerauditorium,TRUE,11
2023,cottonwood,TRUE,1
2023,cottonwood,TRUE,2
2023,cottonwood,TRUE,3
2023,cottonwood,TRUE,4
2023,cottonwood,TRUE,5
2023,cottonwood,TRUE,6
2023,cottonwood,TRUE,7
2023,cottonwood,TRUE,8
2023,cottonwood,TRUE,9
2023,cottonwood,TRUE,11
2023,hatchery,TRUE,1
2023,hatchery,TRUE,2
2023,hatchery,TRUE,3
2023,hatchery,TRUE,4
2023,hatchery,TRUE,5
2023,hatchery,TRUE,6
2023,hatchery,TRUE,7
2023,hatchery,TRUE,8
2023,hatchery,TRUE,9
2023,hatchery,TRUE,11
2023,hatcherypipe,TRUE,1
2023,hatcherypipe,TRUE,2
2023,hatcherypipe,TRUE,3
2023,hatcherypipe,TRUE,4
2023,hatcherypipe,TRUE,5
2023,hatcherypipe,TRUE,6
2023,hatcherypipe,TRUE,7
2023,hatcherypipe,TRUE,8
2023,hatcherypipe,TRUE,9
2023,hatcherypipe,TRUE,11
2023,hatcherysidechannel,TRUE,1
2023,hatcherysidechannel,TRUE,2
2023,hatcherysidechannel,TRUE,3
2023,hatcherysidechannel,TRUE,4
2023,hatcherysidechannel,TRUE,5
2023,hatcherysidechannel,TRUE,6
2023,hatcherysidechannel,TRUE,7
2023,hatcherysidechannel,TRUE,8
2023,hatcherysidechannel,TRUE,9
2023,hatcherysidechannel,TRUE,11
2023,lowerauditorium,TRUE,1
2023,lowerauditorium,TRUE,2
2023,lowerauditorium,TRUE,3
2023,lowerauditorium,TRUE,4
2023,lowerauditorium,TRUE,5
2023,lowerauditorium,TRUE,6
2023,lowerauditorium,TRUE,7
2023,lowerauditorium,TRUE,8
2023,lowerauditorium,TRUE,9
2023,lowerauditorium,TRUE,11
2023,lowertablemountain,TRUE,1
2023,lowertablemountain,TRUE,2
2023,lowertablemountain,TRUE,3
2023,lowertablemountain,TRUE,4
2023,lowertablemountain,TRUE,5
2023,lowertablemountain,TRUE,6
2023,lowertablemountain,TRUE,7
2023,lowertablemountain,TRUE,8
2023,lowertablemountain,TRUE,9
2023,lowertablemountain,TRUE,11
2023,middleauditorium,TRUE,1
2023,middleauditorium,TRUE,2
2023,middleauditorium,TRUE,3
2023,middleauditorium,TRUE,4
2023,middleauditorium,TRUE,5
2023,middleauditorium,TRUE,6
2023,middleauditorium,TRUE,7
2023,middleauditorium,TRUE,8
2023,middleauditorium,TRUE,9
2023,middleauditorium,TRUE,11
2023,moessidechannel,TRUE,1
2023,moessidechannel,TRUE,2
2023,moessidechannel,TRUE,3
2023,moessidechannel,TRUE,4
2023,moessidechannel,TRUE,5
2023,moessidechannel,TRUE,6
2023,moessidechannel,TRUE,7
2023,moessidechannel,TRUE,8
2023,moessidechannel,TRUE,9
2023,moessidechannel,TRUE,11
2023,tablemountain,TRUE,1
2023,tablemountain,TRUE,2
2023,tablemountain,TRUE,3
2023,tablemountain,TRUE,4
2023,tablemountain,TRUE,5
2023,tablemountain,TRUE,6
2023,tablemountain,TRUE,7
2023,tablemountain,TRUE,8
2023,tablemountain,TRUE,9
2023,tablemountain,TRUE,11
2023,topofauditorium,TRUE,1
2023,topofauditorium,TRUE,2
2023,topofauditorium,TRUE,3
2023,topofauditorium,TRUE,4
2023,topofauditorium,TRUE,5
2023,topofauditorium,TRUE,6
2023,topofauditorium,TRUE,7
2023,topofauditorium,TRUE,8
2023,topofauditorium,TRUE,9
2023,topofauditorium,TRUE,11
2023,topofhatchery,FALSE,NA
2023,upperauditorium,TRUE,1
2023,upperauditorium,TRUE,2
2023,upperauditorium,TRUE,3
2023,upperauditorium,TRUE,4
2023,upperauditorium,TRUE,5
2023,upperauditorium,TRUE,6
2023,upperauditorium,TRUE,7
2023,upperauditorium,TRUE,8
2023,upperauditorium,TRUE,9
2023,upperauditorium,TRUE,11
2023,uppercottonwood,TRUE,1
2023,uppercottonwood,TRUE,2
2023,uppercottonwood,TRUE,3
2023,uppercottonwood,TRUE,4
2023,uppercottonwood,TRUE,5
2023,uppercottonwood,TRUE,6
2023,uppercottonwood,TRUE,7
2023,uppercottonwood,TRUE,8
2023,uppercottonwood,TRUE,9
2023,uppercottonwood,TRUE,11
2023,upperhatchery,TRUE,1
2023,upperhatchery,TRUE,2
2023,upperhatchery,TRUE,3
2023,upperhatchery,TRUE,4
2023,upperhatchery,TRUE,5
2023,upperhatchery,TRUE,6
2023,upperhatchery,TRUE,7
2023,upperhatchery,TRUE,8
2023,upperhatchery,TRUE,9
2023,upperhatchery,TRUE,11
2023,belowbigholeeast,TRUE,7
2023,belowbigholeeast,TRUE,8
2023,belowbigholeeast,TRUE,11
2023,bigbar,TRUE,7
2023,bigbar,TRUE,8
2023,bigbar,TRUE,11
2023,bigholeeast,TRUE,7
2023,bigholeeast,TRUE,8
2023,bigholeeast,TRUE,11
2023,bigholewest,TRUE,7
2023,bigholewest,TRUE,8
2023,bigholewest,TRUE,11
2023,developing,TRUE,7
2023,developing,TRUE,8
2023,developing,TRUE,11
2023,g95eastsidechannelbottom,TRUE,7
2023,g95eastsidechannelbottom,TRUE,8
2023,g95eastsidechannelbottom,TRUE,11
2023,g95eastsidechanneltop,TRUE,7
2023,g95eastsidechanneltop,TRUE,8
2023,g95eastsidechanneltop,TRUE,11
2023,g95main,TRUE,7
2023,g95main,TRUE,8
2023,g95main,TRUE,11
2023,g95westsidechannel,TRUE,7
2023,g95westsidechannel,TRUE,8
2023,g95westsidechannel,TRUE,11
2023,goose,TRUE,7
2023,goose,TRUE,8
2023,goose,TRUE,11
2023,keister,TRUE,7
2023,keister,TRUE,8
2023,keister,TRUE,11
2023,lowerbig,TRUE,7
2023,lowerbig,TRUE,8
2023,lowerbig,TRUE,11
2023,lowerhour,TRUE,7
2023,lowerhour,TRUE,8
2023,lowerhour,TRUE,11
2023,lowermcfarland,TRUE,7
2023,lowermcfarland,TRUE,8
2023,lowermcfarland,TRUE,11
2023,lowervanceeast,TRUE,7
2023,lowervanceeast,TRUE,8
2023,lowervanceeast,TRUE,11
2023,palm,FALSE,NA
2023,upperhour,TRUE,7
2023,upperhour,TRUE,8
2023,upperhour,TRUE,11
2023,uppermcfarland,TRUE,7
2023,uppermcfarland,TRUE,8
2023,uppermcfarland,TRUE,11
2023,vanceeast,TRUE,7
2023,vanceeast,TRUE,8
2023,vanceeast,TRUE,11
2023,vancewest,TRUE,7
2023,vancewest,TRUE,8
2023,vancewest,TRUE,11
2023,aleck,FALSE,NA
2023,eye,FALSE,NA
2023,eyesidechannel,FALSE,NA
2023,gateway,FALSE,NA
2023,greatwestern,FALSE,NA
2023,lowerrobinson,FALSE,NA
2023,mathews,FALSE,NA
2023,steep,TRUE,9
2023,steepsidechannel,TRUE,9
2023,trailerpark,TRUE,2
2023,uppermathews,TRUE,3
2023,upperrobinson,FALSE,NA
2023,weir,TRUE,9
